#,1#,2#,#3,10#,4#,5#,6#,7#
27514,add-industry/3,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-industry/eyJpdiI6Imo3eWFHV1dacVN3ajBJQTBOOGVUMFE9PSIsInZhbHVlIjoiSVdzbEZ4Z1pBTmp6V1E2c3lKM2U2QT09IiwibWFjIjoiZDM2MDIxNWQzZjg4YjQ4M2VhNTk0ZmExYjgxNjliNzZjMmJiOTgzZTZkOWU3ZDQyZmI4ZDQ0ZDE4MjBhMDIwNSIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T09:06:56.000000Z,2023-08-11T09:06:56.000000Z
27513,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T09:05:56.000000Z,2023-08-11T09:05:56.000000Z
27512,industry,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/industry,49,Testcreator,66.29.141.137,2023-08-11T08:57:05.000000Z,2023-08-11T08:57:05.000000Z
27511,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T08:56:26.000000Z,2023-08-11T08:56:26.000000Z
27510,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T08:53:35.000000Z,2023-08-11T08:53:35.000000Z
27509,add-edit-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-menu,1,"Super Admin",66.29.141.137,2023-08-11T08:51:28.000000Z,2023-08-11T08:51:28.000000Z
27508,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-08-11T08:51:23.000000Z,2023-08-11T08:51:23.000000Z
27507,config.js,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/config.js,1,"Super Admin",66.29.141.137,2023-08-11T08:50:55.000000Z,2023-08-11T08:50:55.000000Z
27506,update-page/186,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/eyJpdiI6Ijh1Q0YvTUh3WTZVMzM5Qmk4UUJBR0E9PSIsInZhbHVlIjoidTB0RWRiU2Z1VENxanFFdHJiZlVVUT09IiwibWFjIjoiZWY1YWI4ODg4M2JjMDU4MTk5MmQwY2ViNGIxZTc1ODMwNGEwOGVmMmRiNTJiODE1ZmI5MjQ4MDMxM2ZlOWRlYyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T08:50:55.000000Z,2023-08-11T08:50:55.000000Z
27505,config.js,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/config.js,1,"Super Admin",66.29.141.137,2023-08-11T08:50:43.000000Z,2023-08-11T08:50:43.000000Z
27504,update-page/186,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/eyJpdiI6Ijh1Q0YvTUh3WTZVMzM5Qmk4UUJBR0E9PSIsInZhbHVlIjoidTB0RWRiU2Z1VENxanFFdHJiZlVVUT09IiwibWFjIjoiZWY1YWI4ODg4M2JjMDU4MTk5MmQwY2ViNGIxZTc1ODMwNGEwOGVmMmRiNTJiODE1ZmI5MjQ4MDMxM2ZlOWRlYyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T08:50:43.000000Z,2023-08-11T08:50:43.000000Z
27503,update_page_act/186,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update_page_act/eyJpdiI6IjNQR3dpMllKa2VWcUZFRktKRC9DQkE9PSIsInZhbHVlIjoiY2FkbGFLS3VmK2ZsaEhkQ1hKazdxdz09IiwibWFjIjoiN2Y3MmIzNGI1MTIxNzIzYzEwNTA5NDk5MTE3NDg3ZTlkMjZlYjc5NDk5MTFlMTJlZDc4YjA1ODgwMmJhNWVjNiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T08:50:42.000000Z,2023-08-11T08:50:42.000000Z
27502,config.js,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/config.js,1,"Super Admin",66.29.141.137,2023-08-11T08:43:27.000000Z,2023-08-11T08:43:27.000000Z
27501,update-page/186,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/eyJpdiI6Ijh1Q0YvTUh3WTZVMzM5Qmk4UUJBR0E9PSIsInZhbHVlIjoidTB0RWRiU2Z1VENxanFFdHJiZlVVUT09IiwibWFjIjoiZWY1YWI4ODg4M2JjMDU4MTk5MmQwY2ViNGIxZTc1ODMwNGEwOGVmMmRiNTJiODE1ZmI5MjQ4MDMxM2ZlOWRlYyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T08:43:27.000000Z,2023-08-11T08:43:27.000000Z
27500,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T08:43:16.000000Z,2023-08-11T08:43:16.000000Z
27499,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,1,"Super Admin",66.29.141.137,2023-08-11T08:43:02.000000Z,2023-08-11T08:43:02.000000Z
27498,add-page,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-page,1,"Super Admin",66.29.141.137,2023-08-11T08:41:38.000000Z,2023-08-11T08:41:38.000000Z
27497,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,1,"Super Admin",66.29.141.137,2023-08-11T08:41:35.000000Z,2023-08-11T08:41:35.000000Z
27496,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,1,"Super Admin",66.29.141.137,2023-08-11T07:49:30.000000Z,2023-08-11T07:49:30.000000Z
27495,delete-page/187,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/delete-page/eyJpdiI6IkI0MzFxVUNVcm9LckxlMldRb240RHc9PSIsInZhbHVlIjoiNlBzMDFsMitIQ1dUS3Z1WndZR040QT09IiwibWFjIjoiNzc1MmUwNzBjMzRmZmQ0OGNmOTU2NTc1YWI1OWU2MjEzOGUxN2YyY2Q2YmZhMzA3MmRiNGI4NTliZmYyMjVmNiIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T07:49:30.000000Z,2023-08-11T07:49:30.000000Z
27494,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,1,"Super Admin",66.29.141.137,2023-08-11T07:49:26.000000Z,2023-08-11T07:49:26.000000Z
27493,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T07:49:05.000000Z,2023-08-11T07:49:05.000000Z
27492,delete-page/187,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/delete-page/eyJpdiI6ImdZT3NqMHJmdHNBdDBxbE8wc0lMcmc9PSIsInZhbHVlIjoiVjUzRlF6eFJTbXJKUjQzZnNOUDZhZz09IiwibWFjIjoiYzE0NjlkYzdlOTZjZmFkMGE3NDk3NDNiZjFiY2RmYWEzZTkxYmI4Njk3MjhiNWM3NjJiODg3ZWZkYjlhNDYwYSIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T07:49:05.000000Z,2023-08-11T07:49:05.000000Z
27491,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T07:48:56.000000Z,2023-08-11T07:48:56.000000Z
27490,config.js,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/config.js,49,Testcreator,66.29.141.137,2023-08-11T07:48:49.000000Z,2023-08-11T07:48:49.000000Z
27489,update-page/187,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/eyJpdiI6IkJETFVCdXlXc2xLS3p6MURMUERaTUE9PSIsInZhbHVlIjoicTB6VmRhTlhvT0kxc0lEOE9iT1dHUT09IiwibWFjIjoiNzI1NjUyNTcwMDFiYzQ3NWUyN2I2YWViZGIzMGE4NmIxN2QxNTViNTEzZTRhNzEzMDI2MzI5YTZhZTc5ZmMxZiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T07:48:48.000000Z,2023-08-11T07:48:48.000000Z
27488,update_page_act/187,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update_page_act/eyJpdiI6IklITzFVTnpLTTYxRWZKbjlNWFMvQXc9PSIsInZhbHVlIjoiVHRuK1g4WmE5RE5KYzZEMzU0c045dz09IiwibWFjIjoiODNiMGI1ODQ4ZmVlOTk1Yjg3ZmRlODVkYzE1OGQ3YjQ5OGQ1N2UxNmZiMzUxNTIzM2VlMjk0NWEyNDMyZTg2NyIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T07:48:48.000000Z,2023-08-11T07:48:48.000000Z
27487,config.js,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/config.js,49,Testcreator,66.29.141.137,2023-08-11T07:48:11.000000Z,2023-08-11T07:48:11.000000Z
27486,update-page/187,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/update-page/eyJpdiI6IkJETFVCdXlXc2xLS3p6MURMUERaTUE9PSIsInZhbHVlIjoicTB6VmRhTlhvT0kxc0lEOE9iT1dHUT09IiwibWFjIjoiNzI1NjUyNTcwMDFiYzQ3NWUyN2I2YWViZGIzMGE4NmIxN2QxNTViNTEzZTRhNzEzMDI2MzI5YTZhZTc5ZmMxZiIsInRhZyI6IiJ9,49,Testcreator,66.29.141.137,2023-08-11T07:48:11.000000Z,2023-08-11T07:48:11.000000Z
27485,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T07:48:01.000000Z,2023-08-11T07:48:01.000000Z
27484,add-page-act,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-page-act,49,Testcreator,66.29.141.137,2023-08-11T07:48:01.000000Z,2023-08-11T07:48:01.000000Z
27483,add-page,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-page,49,Testcreator,66.29.141.137,2023-08-11T07:06:24.000000Z,2023-08-11T07:06:24.000000Z
27482,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,49,Testcreator,66.29.141.137,2023-08-11T07:06:19.000000Z,2023-08-11T07:06:19.000000Z
27481,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T07:04:23.000000Z,2023-08-11T07:04:23.000000Z
27480,show_videogallery,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/show_videogallery,53,Monu,66.29.141.137,2023-08-11T07:03:58.000000Z,2023-08-11T07:03:58.000000Z
27479,show_gallery,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/show_gallery,53,Monu,66.29.141.137,2023-08-11T07:03:47.000000Z,2023-08-11T07:03:47.000000Z
27478,add-edit-sub-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-sub-menu,53,Monu,66.29.141.137,2023-08-11T07:02:57.000000Z,2023-08-11T07:02:57.000000Z
27477,dropdown,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/dropdown,53,Monu,66.29.141.137,2023-08-11T07:02:56.000000Z,2023-08-11T07:02:56.000000Z
27476,add-edit-sub-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-sub-menu,53,Monu,66.29.141.137,2023-08-11T07:02:51.000000Z,2023-08-11T07:02:51.000000Z
27475,photodata,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/photodata,53,Monu,66.29.141.137,2023-08-11T07:02:51.000000Z,2023-08-11T07:02:51.000000Z
27474,add-edit-sub-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-sub-menu,53,Monu,66.29.141.137,2023-08-11T07:02:42.000000Z,2023-08-11T07:02:42.000000Z
27473,dropdown,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/dropdown,53,Monu,66.29.141.137,2023-08-11T07:02:42.000000Z,2023-08-11T07:02:42.000000Z
27472,add-edit-sub-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-sub-menu,53,Monu,66.29.141.137,2023-08-11T07:02:36.000000Z,2023-08-11T07:02:36.000000Z
27471,journal-publications,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/journal-publications,53,Monu,66.29.141.137,2023-08-11T07:02:35.000000Z,2023-08-11T07:02:35.000000Z
27470,journal-publications-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/journal-publications-list,53,Monu,66.29.141.137,2023-08-11T07:02:35.000000Z,2023-08-11T07:02:35.000000Z
27469,add-edit-sub-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-sub-menu,53,Monu,66.29.141.137,2023-08-11T07:01:46.000000Z,2023-08-11T07:01:46.000000Z
27468,dropdown,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/dropdown,53,Monu,66.29.141.137,2023-08-11T07:01:46.000000Z,2023-08-11T07:01:46.000000Z
27467,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,1,"Super Admin",66.29.141.137,2023-08-11T07:01:04.000000Z,2023-08-11T07:01:04.000000Z
27466,add-edit-sub-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-sub-menu,53,Monu,66.29.141.137,2023-08-11T07:00:09.000000Z,2023-08-11T07:00:09.000000Z
27465,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-main-menu,53,Monu,66.29.141.137,2023-08-11T06:59:47.000000Z,2023-08-11T06:59:47.000000Z
27464,pages-list,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/pages-list,53,Monu,66.29.141.137,2023-08-11T06:59:22.000000Z,2023-08-11T06:59:22.000000Z
27463,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:58:05.000000Z,2023-08-11T06:58:05.000000Z
27462,assign-role/53,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/assign-role/eyJpdiI6Ik0xbmZVRUZ5VTQ4T2VnaTRsczhFbHc9PSIsInZhbHVlIjoiVnh0TXN6NkJWSTg0S1VLSlFNWFRxdz09IiwibWFjIjoiYzFjOGJjZjA5YjJmNjNjOGVjNDYwM2VjODA3NjdmOGMxNzg0MmYxZGFhNmUxNDFjZGJjNjg1MjUxM2YxMGViNyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T06:58:05.000000Z,2023-08-11T06:58:05.000000Z
27461,assign-role/53,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/assign-role/eyJpdiI6Ik0xbmZVRUZ5VTQ4T2VnaTRsczhFbHc9PSIsInZhbHVlIjoiVnh0TXN6NkJWSTg0S1VLSlFNWFRxdz09IiwibWFjIjoiYzFjOGJjZjA5YjJmNjNjOGVjNDYwM2VjODA3NjdmOGMxNzg0MmYxZGFhNmUxNDFjZGJjNjg1MjUxM2YxMGViNyIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T06:58:01.000000Z,2023-08-11T06:58:01.000000Z
27460,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:56:47.000000Z,2023-08-11T06:56:47.000000Z
27459,1/53,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/change-status/1/eyJpdiI6Im05dlp3cEJCRDA4WnVTR290L0ZsVUE9PSIsInZhbHVlIjoiV3F2UjdXOEs3WURwRmo5cjVaclhMdz09IiwibWFjIjoiMjU1MGRhZGI2MmJkY2U3OTU3MWNlOWI1NWI2MDRkMjczZTJkNjZlOGVmZWRmOGViZGU1NGE2YzU3OGU2ZDE4MCIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T06:56:47.000000Z,2023-08-11T06:56:47.000000Z
27458,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:56:43.000000Z,2023-08-11T06:56:43.000000Z
27457,add-edit-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:56:42.000000Z,2023-08-11T06:56:42.000000Z
27456,add-edit-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/add-edit-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:55:59.000000Z,2023-08-11T06:55:59.000000Z
27455,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:55:58.000000Z,2023-08-11T06:55:58.000000Z
27454,delete-admin/51,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/delete-admin/eyJpdiI6IkFVa0NwbXBwNmljL0xjNEMrQ1RvREE9PSIsInZhbHVlIjoiNm1LeWFFa3VUUkY2Wlk3U2ozaUZXQT09IiwibWFjIjoiMTdkYjE1ZDg4MWZjYWVlMWFlMWNkNmE3Y2QwZGY4YmRkNDA4NGRhYTFlNDkyOTg0ZDY3YmY2YTNiMzEyNjYzNSIsInRhZyI6IiJ9,1,"Super Admin",66.29.141.137,2023-08-11T06:55:57.000000Z,2023-08-11T06:55:57.000000Z
27453,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:49:30.000000Z,2023-08-11T06:49:30.000000Z
27452,manage-roles,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-roles,1,"Super Admin",66.29.141.137,2023-08-11T06:49:29.000000Z,2023-08-11T06:49:29.000000Z
27451,manage-admin,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-admin,1,"Super Admin",66.29.141.137,2023-08-11T06:31:28.000000Z,2023-08-11T06:31:28.000000Z
27450,manage-main-menu,"11-08-2023 ",https://dev.iim.staggings.in/Accounts/manage-main-menu,1,"Super Admin",66.29.141.137,2023-08-11T06:31:12.000000Z,2023-08-11T06:31:12.000000Z
